fact_card_key,customer_key,card_id,card_type,card_status,issue_date,expiry_date,credit_limit,utilization_pct,activation_flag
3838,4273,CARD0000003838,CREDIT_PLATINUM,ACTIVE,2025-10-08,2030-10-07,30000000.0,40.33,True
3839,4276,CARD0000003839,CREDIT_GOLD,ACTIVE,2022-01-09,2027-01-08,20000000.0,61.85,True
3840,4277,CARD0000003840,CREDIT_GOLD,ACTIVE,2023-09-17,2028-09-15,120000000.0,70.2,True
3841,4277,CARD0000003841,DEBIT,ACTIVE,2024-01-06,2029-01-04,0.0,0.0,True
3842,4278,CARD0000003842,CREDIT_STANDARD,ACTIVE,2022-09-06,2027-09-05,200000000.0,39.14,True
3843,4280,CARD0000003843,DEBIT,ACTIVE,2023-09-05,2028-09-03,0.0,0.0,True
3844,4281,CARD0000003844,DEBIT,ACTIVE,2023-02-26,2028-02-25,0.0,0.0,True
3845,4282,CARD0000003845,DEBIT,ACTIVE,2023-03-08,2028-03-06,0.0,0.0,True
3846,4282,CARD0000003846,CREDIT_GOLD,ACTIVE,2025-11-09,2030-11-08,120000000.0,61.73,True
3847,4283,CARD0000003847,DEBIT,ACTIVE,2021-09-12,2026-09-11,0.0,0.0,True
3848,4284,CARD0000003848,CREDIT_PLATINUM,ACTIVE,2023-05-20,2028-05-18,50000000.0,50.4,True
3849,4286,CARD0000003849,CREDIT_PLATINUM,ACTIVE,2025-12-07,2030-12-06,200000000.0,19.0,True
3850,4286,CARD0000003850,CREDIT_GOLD,ACTIVE,2025-03-05,2030-03-04,20000000.0,10.45,True
3851,4287,CARD0000003851,DEBIT,ACTIVE,2024-01-09,2029-01-07,0.0,0.0,True
3852,4287,CARD0000003852,DEBIT,ACTIVE,2023-05-04,2028-05-02,0.0,0.0,True
3853,4290,CARD0000003853,DEBIT,BLOCKED,2023-12-09,2028-12-07,0.0,0.0,True
3854,4290,CARD0000003854,CREDIT_GOLD,ACTIVE,2022-12-06,2027-12-05,30000000.0,46.09,True
3855,4291,CARD0000003855,CREDIT_STANDARD,ACTIVE,2024-10-11,2029-10-10,20000000.0,40.89,True
3856,4291,CARD0000003856,CREDIT_STANDARD,ACTIVE,2022-01-09,2027-01-08,200000000.0,78.79,True
3857,4292,CARD0000003857,CREDIT_STANDARD,BLOCKED,2026-03-11,2031-03-10,50000000.0,82.98,True
3858,4293,CARD0000003858,CREDIT_STANDARD,BLOCKED,2025-07-29,2030-07-28,300000000.0,39.4,True
3859,4294,CARD0000003859,CREDIT_PLATINUM,ACTIVE,2025-09-29,2030-09-28,120000000.0,25.13,True
3860,4295,CARD0000003860,CREDIT_STANDARD,ACTIVE,2024-12-15,2029-12-14,20000000.0,83.04,True
3861,4295,CARD0000003861,DEBIT,BLOCKED,2023-02-10,2028-02-09,0.0,0.0,True
3862,4296,CARD0000003862,CREDIT_STANDARD,ACTIVE,2022-01-02,2027-01-01,300000000.0,49.82,True
3863,4297,CARD0000003863,CREDIT_PLATINUM,ACTIVE,2026-05-07,2031-05-06,20000000.0,70.06,True
3864,4299,CARD0000003864,DEBIT,EXPIRED,2021-06-11,2026-06-10,0.0,0.0,True
3865,4300,CARD0000003865,DEBIT,ACTIVE,2025-04-01,2030-03-31,0.0,0.0,True
3866,4302,CARD0000003866,CREDIT_STANDARD,ACTIVE,2024-04-15,2029-04-14,200000000.0,2.13,True
3867,4303,CARD0000003867,CREDIT_PLATINUM,ACTIVE,2023-06-03,2028-06-01,300000000.0,32.17,True
3868,4303,CARD0000003868,CREDIT_GOLD,ACTIVE,2023-12-29,2028-12-27,80000000.0,16.0,True
3869,4304,CARD0000003869,CREDIT_GOLD,ACTIVE,2021-12-25,2026-12-24,20000000.0,74.25,True
3870,4305,CARD0000003870,CREDIT_STANDARD,ACTIVE,2026-05-28,2031-05-27,80000000.0,66.09,True
3871,4306,CARD0000003871,CREDIT_GOLD,ACTIVE,2023-10-30,2028-10-28,50000000.0,80.85,True
3872,4308,CARD0000003872,CREDIT_PLATINUM,ACTIVE,2023-06-30,2028-06-28,30000000.0,50.19,True
3873,4308,CARD0000003873,DEBIT,ACTIVE,2023-05-18,2028-05-16,0.0,0.0,True
3874,4310,CARD0000003874,CREDIT_GOLD,ACTIVE,2025-11-01,2030-10-31,20000000.0,26.23,False
3875,4310,CARD0000003875,DEBIT,ACTIVE,2022-06-27,2027-06-26,0.0,0.0,True
3876,4311,CARD0000003876,DEBIT,ACTIVE,2025-06-04,2030-06-03,0.0,0.0,True
3877,4312,CARD0000003877,DEBIT,ACTIVE,2025-10-29,2030-10-28,0.0,0.0,True
3878,4313,CARD0000003878,DEBIT,ACTIVE,2022-01-16,2027-01-15,0.0,0.0,True
3879,4314,CARD0000003879,DEBIT,ACTIVE,2024-03-28,2029-03-27,0.0,0.0,True
3880,4315,CARD0000003880,CREDIT_GOLD,ACTIVE,2024-04-04,2029-04-03,300000000.0,48.55,True
3881,4315,CARD0000003881,DEBIT,ACTIVE,2022-02-19,2027-02-18,0.0,0.0,True
3882,4316,CARD0000003882,DEBIT,ACTIVE,2025-04-19,2030-04-18,0.0,0.0,True
3883,4317,CARD0000003883,CREDIT_STANDARD,ACTIVE,2025-03-30,2030-03-29,300000000.0,63.29,False
3884,4319,CARD0000003884,CREDIT_PLATINUM,ACTIVE,2022-06-24,2027-06-23,50000000.0,49.63,True
3885,4319,CARD0000003885,DEBIT,EXPIRED,2021-06-20,2026-06-19,0.0,0.0,True
3886,4320,CARD0000003886,DEBIT,ACTIVE,2026-03-13,2031-03-12,0.0,0.0,True
3887,4322,CARD0000003887,CREDIT_STANDARD,ACTIVE,2023-05-27,2028-05-25,300000000.0,33.9,True
3888,4322,CARD0000003888,CREDIT_GOLD,ACTIVE,2025-02-25,2030-02-24,50000000.0,31.21,True
3889,4323,CARD0000003889,DEBIT,BLOCKED,2024-01-09,2029-01-07,0.0,0.0,True
3890,4323,CARD0000003890,DEBIT,ACTIVE,2022-03-31,2027-03-30,0.0,0.0,True
3891,4324,CARD0000003891,CREDIT_GOLD,ACTIVE,2023-01-03,2028-01-02,80000000.0,76.06,False
3892,4324,CARD0000003892,DEBIT,ACTIVE,2023-04-03,2028-04-01,0.0,0.0,True
3893,4326,CARD0000003893,DEBIT,ACTIVE,2022-10-26,2027-10-25,0.0,0.0,True
3894,4327,CARD0000003894,CREDIT_STANDARD,ACTIVE,2022-05-13,2027-05-12,300000000.0,81.36,True
3895,4328,CARD0000003895,CREDIT_STANDARD,ACTIVE,2025-05-26,2030-05-25,20000000.0,9.15,True
3896,4328,CARD0000003896,DEBIT,ACTIVE,2025-08-26,2030-08-25,0.0,0.0,True
3897,4330,CARD0000003897,DEBIT,ACTIVE,2025-02-09,2030-02-08,0.0,0.0,True
3898,4331,CARD0000003898,CREDIT_STANDARD,EXPIRED,2021-03-13,2026-03-12,120000000.0,67.42,True
3899,4331,CARD0000003899,DEBIT,ACTIVE,2022-01-22,2027-01-21,0.0,0.0,True
3900,4334,CARD0000003900,DEBIT,ACTIVE,2023-03-25,2028-03-23,0.0,0.0,True
3901,4335,CARD0000003901,CREDIT_GOLD,ACTIVE,2022-07-08,2027-07-07,200000000.0,72.88,True
3902,4336,CARD0000003902,CREDIT_PLATINUM,ACTIVE,2021-12-29,2026-12-28,50000000.0,73.36,False
3903,4337,CARD0000003903,DEBIT,ACTIVE,2025-11-01,2030-10-31,0.0,0.0,True
3904,4338,CARD0000003904,CREDIT_GOLD,ACTIVE,2025-03-24,2030-03-23,80000000.0,42.46,True
3905,4339,CARD0000003905,DEBIT,EXPIRED,2021-07-26,2026-07-25,0.0,0.0,True
3906,4340,CARD0000003906,DEBIT,BLOCKED,2022-03-12,2027-03-11,0.0,0.0,True
3907,4341,CARD0000003907,DEBIT,ACTIVE,2025-11-15,2030-11-14,0.0,0.0,True
3908,4342,CARD0000003908,CREDIT_GOLD,ACTIVE,2021-10-17,2026-10-16,50000000.0,46.4,True
3909,4343,CARD0000003909,DEBIT,EXPIRED,2021-08-21,2026-08-20,0.0,0.0,True
3910,4343,CARD0000003910,DEBIT,EXPIRED,2021-06-19,2026-06-18,0.0,0.0,True
3911,4345,CARD0000003911,CREDIT_PLATINUM,BLOCKED,2021-12-28,2026-12-27,300000000.0,1.32,True
3912,4346,CARD0000003912,CREDIT_GOLD,ACTIVE,2026-03-17,2031-03-16,50000000.0,55.43,True
3913,4348,CARD0000003913,DEBIT,ACTIVE,2022-11-02,2027-11-01,0.0,0.0,True
3914,4348,CARD0000003914,DEBIT,ACTIVE,2024-06-26,2029-06-25,0.0,0.0,True
3915,4349,CARD0000003915,CREDIT_PLATINUM,ACTIVE,2024-09-07,2029-09-06,50000000.0,62.08,True
3916,4350,CARD0000003916,DEBIT,ACTIVE,2025-12-15,2030-12-14,0.0,0.0,True
3917,4350,CARD0000003917,CREDIT_GOLD,ACTIVE,2022-04-04,2027-04-03,120000000.0,67.17,True
3918,4351,CARD0000003918,CREDIT_PLATINUM,ACTIVE,2024-03-08,2029-03-07,50000000.0,16.81,True
3919,4353,CARD0000003919,CREDIT_GOLD,ACTIVE,2022-11-05,2027-11-04,50000000.0,9.94,False
3920,4354,CARD0000003920,CREDIT_GOLD,ACTIVE,2023-05-31,2028-05-29,20000000.0,28.72,True
3921,4356,CARD0000003921,CREDIT_PLATINUM,ACTIVE,2025-07-16,2030-07-15,200000000.0,5.41,False
3922,4357,CARD0000003922,CREDIT_GOLD,ACTIVE,2026-06-13,2031-06-12,30000000.0,50.3,True
3923,4357,CARD0000003923,DEBIT,ACTIVE,2024-06-01,2029-05-31,0.0,0.0,True
3924,4358,CARD0000003924,CREDIT_STANDARD,ACTIVE,2023-01-15,2028-01-14,20000000.0,84.77,True
3925,4359,CARD0000003925,CREDIT_PLATINUM,ACTIVE,2024-04-14,2029-04-13,300000000.0,49.41,True
3926,4359,CARD0000003926,CREDIT_PLATINUM,EXPIRED,2021-06-12,2026-06-11,50000000.0,80.53,True
3927,4361,CARD0000003927,CREDIT_STANDARD,ACTIVE,2022-11-30,2027-11-29,120000000.0,22.36,True
3928,4363,CARD0000003928,DEBIT,ACTIVE,2025-02-20,2030-02-19,0.0,0.0,True
3929,4364,CARD0000003929,DEBIT,ACTIVE,2024-11-19,2029-11-18,0.0,0.0,True
3930,4366,CARD0000003930,CREDIT_STANDARD,ACTIVE,2024-04-03,2029-04-02,80000000.0,57.17,True
3931,4367,CARD0000003931,DEBIT,ACTIVE,2023-04-23,2028-04-21,0.0,0.0,True
3932,4368,CARD0000003932,DEBIT,ACTIVE,2025-02-05,2030-02-04,0.0,0.0,True
3933,4368,CARD0000003933,CREDIT_STANDARD,EXPIRED,2021-05-18,2026-05-17,300000000.0,63.82,True
3934,4370,CARD0000003934,DEBIT,ACTIVE,2025-11-06,2030-11-05,0.0,0.0,True
3935,4372,CARD0000003935,DEBIT,ACTIVE,2025-01-06,2030-01-05,0.0,0.0,True
3936,4373,CARD0000003936,CREDIT_GOLD,ACTIVE,2022-11-21,2027-11-20,30000000.0,41.69,True
3937,4375,CARD0000003937,CREDIT_GOLD,ACTIVE,2025-08-26,2030-08-25,120000000.0,82.78,True
3938,4379,CARD0000003938,DEBIT,ACTIVE,2021-10-23,2026-10-22,0.0,0.0,True
3939,4379,CARD0000003939,CREDIT_GOLD,ACTIVE,2023-02-12,2028-02-11,80000000.0,84.91,True
3940,4380,CARD0000003940,CREDIT_GOLD,ACTIVE,2025-06-14,2030-06-13,30000000.0,33.6,True
3941,4381,CARD0000003941,CREDIT_GOLD,ACTIVE,2024-11-03,2029-11-02,30000000.0,53.85,True
3942,4382,CARD0000003942,DEBIT,ACTIVE,2026-02-14,2031-02-13,0.0,0.0,True
3943,4384,CARD0000003943,CREDIT_STANDARD,ACTIVE,2022-12-13,2027-12-12,30000000.0,33.36,True
3944,4385,CARD0000003944,DEBIT,ACTIVE,2022-05-27,2027-05-26,0.0,0.0,True
3945,4387,CARD0000003945,DEBIT,ACTIVE,2025-01-23,2030-01-22,0.0,0.0,True
3946,4389,CARD0000003946,CREDIT_GOLD,ACTIVE,2021-11-07,2026-11-06,200000000.0,1.55,True
3947,4391,CARD0000003947,CREDIT_PLATINUM,EXPIRED,2021-03-28,2026-03-27,300000000.0,11.15,True
3948,4391,CARD0000003948,CREDIT_GOLD,ACTIVE,2025-11-03,2030-11-02,80000000.0,28.14,True
3949,4392,CARD0000003949,CREDIT_STANDARD,ACTIVE,2023-07-17,2028-07-15,300000000.0,62.17,True
3950,4396,CARD0000003950,CREDIT_PLATINUM,ACTIVE,2021-10-21,2026-10-20,30000000.0,53.01,False
3951,4397,CARD0000003951,CREDIT_GOLD,ACTIVE,2023-01-02,2028-01-01,200000000.0,19.46,False
3952,4397,CARD0000003952,CREDIT_PLATINUM,ACTIVE,2022-01-15,2027-01-14,20000000.0,11.13,True
3953,4398,CARD0000003953,DEBIT,ACTIVE,2023-04-02,2028-03-31,0.0,0.0,True
3954,4400,CARD0000003954,DEBIT,ACTIVE,2024-04-10,2029-04-09,0.0,0.0,True
3955,4402,CARD0000003955,DEBIT,EXPIRED,2021-04-20,2026-04-19,0.0,0.0,True
3956,4403,CARD0000003956,CREDIT_PLATINUM,BLOCKED,2024-11-13,2029-11-12,120000000.0,76.16,True
3957,4406,CARD0000003957,DEBIT,ACTIVE,2023-04-22,2028-04-20,0.0,0.0,True
3958,4407,CARD0000003958,DEBIT,ACTIVE,2022-02-24,2027-02-23,0.0,0.0,True
3959,4408,CARD0000003959,CREDIT_STANDARD,ACTIVE,2024-01-03,2029-01-01,300000000.0,81.23,True
3960,4408,CARD0000003960,CREDIT_STANDARD,ACTIVE,2022-01-08,2027-01-07,200000000.0,46.08,True
3961,4409,CARD0000003961,DEBIT,ACTIVE,2022-09-08,2027-09-07,0.0,0.0,True
3962,4411,CARD0000003962,DEBIT,ACTIVE,2024-01-25,2029-01-23,0.0,0.0,True
3963,4412,CARD0000003963,CREDIT_STANDARD,ACTIVE,2022-06-15,2027-06-14,50000000.0,36.11,True
3964,4413,CARD0000003964,DEBIT,ACTIVE,2024-12-02,2029-12-01,0.0,0.0,True
3965,4417,CARD0000003965,DEBIT,ACTIVE,2022-11-11,2027-11-10,0.0,0.0,True
3966,4417,CARD0000003966,DEBIT,ACTIVE,2022-02-15,2027-02-14,0.0,0.0,True
3967,4418,CARD0000003967,CREDIT_PLATINUM,ACTIVE,2024-10-22,2029-10-21,80000000.0,53.31,True
3968,4419,CARD0000003968,DEBIT,ACTIVE,2022-07-04,2027-07-03,0.0,0.0,True
3969,4420,CARD0000003969,CREDIT_STANDARD,ACTIVE,2022-02-26,2027-02-25,200000000.0,66.69,True
3970,4423,CARD0000003970,DEBIT,BLOCKED,2023-06-22,2028-06-20,0.0,0.0,True
3971,4425,CARD0000003971,DEBIT,ACTIVE,2023-02-19,2028-02-18,0.0,0.0,True
3972,4428,CARD0000003972,CREDIT_GOLD,ACTIVE,2021-09-09,2026-09-08,200000000.0,38.83,True
3973,4428,CARD0000003973,CREDIT_GOLD,ACTIVE,2023-08-03,2028-08-01,50000000.0,54.05,True
3974,4430,CARD0000003974,CREDIT_GOLD,ACTIVE,2025-03-17,2030-03-16,20000000.0,37.03,True
3975,4431,CARD0000003975,DEBIT,ACTIVE,2023-11-26,2028-11-24,0.0,0.0,True
3976,4431,CARD0000003976,CREDIT_GOLD,EXPIRED,2021-08-21,2026-08-20,80000000.0,25.44,False
3977,4432,CARD0000003977,DEBIT,ACTIVE,2024-12-14,2029-12-13,0.0,0.0,True
3978,4433,CARD0000003978,CREDIT_GOLD,ACTIVE,2026-06-27,2031-06-26,200000000.0,64.14,True
3979,4434,CARD0000003979,CREDIT_PLATINUM,ACTIVE,2024-02-18,2029-02-16,50000000.0,62.69,True
3980,4435,CARD0000003980,CREDIT_GOLD,ACTIVE,2022-04-14,2027-04-13,200000000.0,38.12,True
3981,4436,CARD0000003981,DEBIT,ACTIVE,2025-11-24,2030-11-23,0.0,0.0,True
3982,4437,CARD0000003982,CREDIT_PLATINUM,ACTIVE,2023-09-26,2028-09-24,300000000.0,67.6,True
3983,4438,CARD0000003983,CREDIT_STANDARD,ACTIVE,2024-04-10,2029-04-09,20000000.0,10.08,True
3984,4440,CARD0000003984,CREDIT_GOLD,ACTIVE,2026-02-02,2031-02-01,30000000.0,5.4,False
3985,4441,CARD0000003985,CREDIT_GOLD,ACTIVE,2023-02-08,2028-02-07,20000000.0,66.19,True
3986,4442,CARD0000003986,DEBIT,ACTIVE,2021-09-25,2026-09-24,0.0,0.0,True
3987,4443,CARD0000003987,CREDIT_PLATINUM,ACTIVE,2023-03-28,2028-03-26,120000000.0,38.7,True
3988,4444,CARD0000003988,CREDIT_GOLD,ACTIVE,2024-10-22,2029-10-21,200000000.0,72.82,True
3989,4445,CARD0000003989,CREDIT_STANDARD,ACTIVE,2024-01-22,2029-01-20,200000000.0,70.23,True
3990,4446,CARD0000003990,DEBIT,ACTIVE,2025-05-07,2030-05-06,0.0,0.0,True
3991,4447,CARD0000003991,DEBIT,ACTIVE,2025-05-17,2030-05-16,0.0,0.0,True
3992,4449,CARD0000003992,DEBIT,ACTIVE,2022-07-02,2027-07-01,0.0,0.0,True
3993,4450,CARD0000003993,CREDIT_STANDARD,ACTIVE,2024-02-29,2029-02-27,200000000.0,41.21,True
3994,4450,CARD0000003994,CREDIT_STANDARD,EXPIRED,2021-04-21,2026-04-20,30000000.0,22.7,True
3995,4453,CARD0000003995,DEBIT,ACTIVE,2021-10-22,2026-10-21,0.0,0.0,True
3996,4453,CARD0000003996,DEBIT,ACTIVE,2023-05-02,2028-04-30,0.0,0.0,True
3997,4454,CARD0000003997,DEBIT,ACTIVE,2025-03-23,2030-03-22,0.0,0.0,True
3998,4455,CARD0000003998,CREDIT_STANDARD,ACTIVE,2023-05-23,2028-05-21,200000000.0,15.27,True
3999,4456,CARD0000003999,DEBIT,ACTIVE,2023-01-23,2028-01-22,0.0,0.0,True
4000,4457,CARD0000004000,CREDIT_GOLD,ACTIVE,2025-04-27,2030-04-26,120000000.0,9.72,True
4001,4459,CARD0000004001,CREDIT_STANDARD,ACTIVE,2022-12-10,2027-12-09,50000000.0,29.71,True
4002,4459,CARD0000004002,CREDIT_STANDARD,ACTIVE,2022-02-14,2027-02-13,120000000.0,77.51,True
4003,4462,CARD0000004003,CREDIT_GOLD,ACTIVE,2025-04-21,2030-04-20,20000000.0,64.33,True
4004,4463,CARD0000004004,DEBIT,ACTIVE,2024-02-07,2029-02-05,0.0,0.0,True
4005,4463,CARD0000004005,DEBIT,ACTIVE,2025-04-25,2030-04-24,0.0,0.0,True
4006,4465,CARD0000004006,CREDIT_GOLD,ACTIVE,2025-06-24,2030-06-23,80000000.0,10.98,True
4007,4468,CARD0000004007,DEBIT,ACTIVE,2024-03-04,2029-03-03,0.0,0.0,True
4008,4468,CARD0000004008,DEBIT,ACTIVE,2024-05-03,2029-05-02,0.0,0.0,True
4009,4469,CARD0000004009,DEBIT,ACTIVE,2022-11-24,2027-11-23,0.0,0.0,True
4010,4469,CARD0000004010,DEBIT,ACTIVE,2023-06-27,2028-06-25,0.0,0.0,True
4011,4471,CARD0000004011,CREDIT_GOLD,ACTIVE,2025-07-30,2030-07-29,200000000.0,79.32,True
4012,4471,CARD0000004012,DEBIT,ACTIVE,2025-12-30,2030-12-29,0.0,0.0,True
4013,4472,CARD0000004013,CREDIT_PLATINUM,ACTIVE,2023-09-28,2028-09-26,30000000.0,23.67,True
4014,4472,CARD0000004014,CREDIT_STANDARD,ACTIVE,2024-07-10,2029-07-09,50000000.0,27.12,True
4015,4474,CARD0000004015,CREDIT_PLATINUM,ACTIVE,2026-01-30,2031-01-29,20000000.0,72.38,True
4016,4474,CARD0000004016,CREDIT_STANDARD,ACTIVE,2025-04-22,2030-04-21,200000000.0,45.22,True
4017,4475,CARD0000004017,CREDIT_PLATINUM,ACTIVE,2024-01-08,2029-01-06,20000000.0,30.41,True
4018,4476,CARD0000004018,CREDIT_PLATINUM,ACTIVE,2023-09-25,2028-09-23,80000000.0,2.52,True
4019,4477,CARD0000004019,DEBIT,ACTIVE,2025-08-21,2030-08-20,0.0,0.0,True
4020,4477,CARD0000004020,DEBIT,ACTIVE,2022-02-07,2027-02-06,0.0,0.0,True
4021,4478,CARD0000004021,CREDIT_PLATINUM,EXPIRED,2021-08-24,2026-08-23,120000000.0,11.76,True
4022,4481,CARD0000004022,CREDIT_STANDARD,ACTIVE,2024-10-23,2029-10-22,200000000.0,28.08,True
4023,4482,CARD0000004023,CREDIT_PLATINUM,ACTIVE,2022-08-03,2027-08-02,30000000.0,44.44,False
4024,4483,CARD0000004024,CREDIT_GOLD,ACTIVE,2025-03-20,2030-03-19,20000000.0,75.71,True
4025,4486,CARD0000004025,CREDIT_STANDARD,ACTIVE,2024-03-07,2029-03-06,200000000.0,30.75,True
4026,4486,CARD0000004026,CREDIT_GOLD,BLOCKED,2022-10-22,2027-10-21,200000000.0,23.48,True
4027,4488,CARD0000004027,CREDIT_STANDARD,ACTIVE,2024-09-18,2029-09-17,50000000.0,31.43,True
4028,4490,CARD0000004028,DEBIT,EXPIRED,2021-08-09,2026-08-08,0.0,0.0,True
4029,4490,CARD0000004029,CREDIT_PLATINUM,ACTIVE,2023-08-23,2028-08-21,50000000.0,27.24,True
4030,4492,CARD0000004030,CREDIT_STANDARD,ACTIVE,2021-11-02,2026-11-01,120000000.0,35.05,True
4031,4494,CARD0000004031,DEBIT,ACTIVE,2024-09-09,2029-09-08,0.0,0.0,True
4032,4497,CARD0000004032,CREDIT_STANDARD,ACTIVE,2025-05-08,2030-05-07,30000000.0,75.61,False
4033,4498,CARD0000004033,CREDIT_GOLD,ACTIVE,2025-02-26,2030-02-25,50000000.0,78.06,True
4034,4499,CARD0000004034,CREDIT_STANDARD,EXPIRED,2021-08-12,2026-08-11,30000000.0,74.79,True
4035,4499,CARD0000004035,CREDIT_STANDARD,EXPIRED,2021-08-22,2026-08-21,20000000.0,27.32,True
4036,4501,CARD0000004036,CREDIT_STANDARD,ACTIVE,2024-01-31,2029-01-29,200000000.0,64.0,True
4037,4503,CARD0000004037,CREDIT_GOLD,ACTIVE,2023-04-09,2028-04-07,50000000.0,38.66,True
4038,4504,CARD0000004038,CREDIT_GOLD,ACTIVE,2022-02-17,2027-02-16,80000000.0,69.38,True
4039,4505,CARD0000004039,CREDIT_STANDARD,BLOCKED,2022-01-30,2027-01-29,120000000.0,46.4,True
4040,4506,CARD0000004040,CREDIT_STANDARD,ACTIVE,2025-04-27,2030-04-26,300000000.0,63.48,True
4041,4506,CARD0000004041,DEBIT,ACTIVE,2021-11-30,2026-11-29,0.0,0.0,True
4042,4507,CARD0000004042,CREDIT_GOLD,ACTIVE,2025-01-24,2030-01-23,120000000.0,25.51,True
4043,4508,CARD0000004043,CREDIT_PLATINUM,ACTIVE,2023-09-03,2028-09-01,80000000.0,11.08,True
4044,4508,CARD0000004044,CREDIT_PLATINUM,ACTIVE,2025-01-03,2030-01-02,200000000.0,17.84,True
4045,4510,CARD0000004045,CREDIT_PLATINUM,ACTIVE,2021-12-05,2026-12-04,20000000.0,83.7,True
4046,4511,CARD0000004046,DEBIT,ACTIVE,2024-12-10,2029-12-09,0.0,0.0,True
4047,4513,CARD0000004047,DEBIT,ACTIVE,2025-11-21,2030-11-20,0.0,0.0,True
4048,4514,CARD0000004048,CREDIT_GOLD,ACTIVE,2024-09-29,2029-09-28,50000000.0,54.33,True
4049,4514,CARD0000004049,DEBIT,ACTIVE,2021-09-06,2026-09-05,0.0,0.0,True
4050,4515,CARD0000004050,CREDIT_STANDARD,ACTIVE,2025-11-17,2030-11-16,120000000.0,46.03,True
4051,4515,CARD0000004051,CREDIT_GOLD,ACTIVE,2022-11-13,2027-11-12,30000000.0,50.94,False
4052,4517,CARD0000004052,CREDIT_GOLD,ACTIVE,2025-09-28,2030-09-27,80000000.0,26.4,False
4053,4519,CARD0000004053,CREDIT_STANDARD,ACTIVE,2021-11-21,2026-11-20,300000000.0,57.26,True
4054,4519,CARD0000004054,CREDIT_GOLD,BLOCKED,2023-10-17,2028-10-15,80000000.0,17.9,True
4055,4520,CARD0000004055,CREDIT_PLATINUM,ACTIVE,2025-10-21,2030-10-20,80000000.0,14.58,True
4056,4520,CARD0000004056,CREDIT_PLATINUM,ACTIVE,2025-08-13,2030-08-12,120000000.0,33.18,True
4057,4521,CARD0000004057,DEBIT,ACTIVE,2024-10-04,2029-10-03,0.0,0.0,True
4058,4521,CARD0000004058,CREDIT_STANDARD,EXPIRED,2021-05-31,2026-05-30,80000000.0,44.13,True
4059,4522,CARD0000004059,CREDIT_PLATINUM,ACTIVE,2023-03-15,2028-03-13,50000000.0,81.37,True
4060,4523,CARD0000004060,DEBIT,ACTIVE,2025-11-26,2030-11-25,0.0,0.0,True
4061,4525,CARD0000004061,CREDIT_PLATINUM,ACTIVE,2022-08-18,2027-08-17,200000000.0,0.47,True
4062,4526,CARD0000004062,DEBIT,ACTIVE,2025-03-24,2030-03-23,0.0,0.0,True
4063,4528,CARD0000004063,CREDIT_GOLD,ACTIVE,2021-09-09,2026-09-08,30000000.0,7.38,True
4064,4531,CARD0000004064,CREDIT_PLATINUM,ACTIVE,2023-10-18,2028-10-16,50000000.0,61.23,True
4065,4532,CARD0000004065,CREDIT_STANDARD,ACTIVE,2026-05-21,2031-05-20,200000000.0,52.33,True
4066,4532,CARD0000004066,CREDIT_PLATINUM,ACTIVE,2022-03-24,2027-03-23,20000000.0,63.98,True
4067,4534,CARD0000004067,DEBIT,ACTIVE,2025-09-05,2030-09-04,0.0,0.0,True
4068,4535,CARD0000004068,CREDIT_PLATINUM,ACTIVE,2024-03-17,2029-03-16,20000000.0,19.23,True
4069,4536,CARD0000004069,CREDIT_GOLD,ACTIVE,2023-09-26,2028-09-24,80000000.0,72.41,True
4070,4536,CARD0000004070,CREDIT_PLATINUM,ACTIVE,2022-09-22,2027-09-21,30000000.0,38.33,True
4071,4538,CARD0000004071,DEBIT,ACTIVE,2025-06-29,2030-06-28,0.0,0.0,True
4072,4541,CARD0000004072,CREDIT_GOLD,ACTIVE,2024-12-23,2029-12-22,50000000.0,27.39,True
4073,4541,CARD0000004073,DEBIT,ACTIVE,2023-09-20,2028-09-18,0.0,0.0,True
4074,4542,CARD0000004074,CREDIT_STANDARD,ACTIVE,2025-05-10,2030-05-09,30000000.0,46.9,True
4075,4544,CARD0000004075,DEBIT,ACTIVE,2026-04-09,2031-04-08,0.0,0.0,True
4076,4544,CARD0000004076,DEBIT,ACTIVE,2024-12-21,2029-12-20,0.0,0.0,True
4077,4545,CARD0000004077,DEBIT,EXPIRED,2021-04-03,2026-04-02,0.0,0.0,True
4078,4545,CARD0000004078,DEBIT,ACTIVE,2021-09-27,2026-09-26,0.0,0.0,True
4079,4546,CARD0000004079,CREDIT_GOLD,ACTIVE,2026-06-27,2031-06-26,120000000.0,8.13,True
4080,4547,CARD0000004080,DEBIT,EXPIRED,2021-05-13,2026-05-12,0.0,0.0,True
4081,4548,CARD0000004081,DEBIT,ACTIVE,2026-01-12,2031-01-11,0.0,0.0,True
4082,4548,CARD0000004082,CREDIT_GOLD,ACTIVE,2024-03-20,2029-03-19,200000000.0,23.43,True
4083,4550,CARD0000004083,CREDIT_GOLD,ACTIVE,2024-10-31,2029-10-30,20000000.0,29.8,False
4084,4550,CARD0000004084,CREDIT_PLATINUM,ACTIVE,2024-12-29,2029-12-28,20000000.0,22.82,True
4085,4551,CARD0000004085,DEBIT,ACTIVE,2025-05-30,2030-05-29,0.0,0.0,True
4086,4552,CARD0000004086,DEBIT,ACTIVE,2022-02-19,2027-02-18,0.0,0.0,True
4087,4552,CARD0000004087,CREDIT_PLATINUM,ACTIVE,2023-10-31,2028-10-29,20000000.0,2.13,True
